Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
ALFA ROMEO,Spider/GTV,Spider/GTV 2.0 Twin Spark 16v,M5,1970,Petrol,13.3,6.8,9.2,21.2,41.5,30.7,220,693,II,74,1.292,0.295,0,0,0
ALFA ROMEO,Spider/GTV,GTV V6 24v,M5,2959,Petrol,16.8,8.7,11.7,16.8,32.5,24.1,278,883,II,75,1.222,0.284,0,0,0
ALFA ROMEO,Spider/GTV,GTV V6 24v,M6,2959,Petrol,16.8,8.7,11.7,16.8,32.5,24.1,278,883,II,74,1.256,0.294,0,0,0
ALFA ROMEO,145 Range,1.6 Twin Spark 16v,M5,1598,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,195,618,II,74,0.98,0.278,0,0,0
ALFA ROMEO,145 Range,1.8 Twin Spark 16v,M5,1747,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,200,633,II,74,1.105,0.305,0,0,0
ALFA ROMEO,145 Range,Cloverleaf,M5,1970,Petrol,12.4,6.6,8.8,22.8,42.8,32.1,210,663,II,74,1.103,0.287,0,0,0
ALFA ROMEO,146 Range,1.6 Twin Spark 16v,M5,1598,Petrol,11.3,6.6,8.3,25.0,42.8,34.0,195,626,II,73,0.98,0.278,0,0,0
ALFA ROMEO,146 Range,1.8 Twin Spark 16v,M5,1747,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,200,633,II,74,1.105,0.305,0,0,0
ALFA ROMEO,146 Range,Ti,M5,1970,Petrol,12.4,6.6,8.8,22.8,42.8,32.1,210,663,II,74,1.103,0.287,0,0,0
ALFA ROMEO,156 Range,1.6 Twin Spark 16v,M5,1598,Petrol,11.4,6.4,8.2,24.8,44.1,34.4,195,618,II,74,0.919,0.186,0,0,0
ALFA ROMEO,156 Range,1.8 Twin Spark 16v,M5,1747,Petrol,11.4,6.4,8.2,24.8,44.1,34.4,195,618,II,74,1.069,0.299,0,0,0
ALFA ROMEO,156 Range,2.0 Twin Spark 16v,M5,1970,Petrol,11.7,6.6,8.5,24.1,42.8,33.2,202,641,II,73.5,1.078,0.286,0,0,0
ALFA ROMEO,156 Range,2.0 Selespeed,SAT5,1970,Petrol,11.7,6.6,8.5,24.1,42.8,33.2,202,641,II,73.5,1.078,0.286,0,0,0
ALFA ROMEO,156 Range,2.5 V6,M6,2492,Petrol,16.5,8.4,11.4,17.1,33.6,24.8,271,858,II,74,1.2,0.301,0,0,0
ALFA ROMEO,156 Range,2.5 V6 Q-System,A4,2492,Petrol,17.5,8.6,11.9,16.1,32.8,23.7,283,898,II,71,1.57,0.296,0,0,0
ALFA ROMEO,156 Range,2.4 JTD,M5,2387,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,178,517,II,74,0.666,0.573,0,0,0.062
ALFA ROMEO,156 Sportwagon Range,1.6 Twin Spark 16v,M5,1598,Petrol,11.5,6.5,8.3,24.6,43.5,34.0,198,626,II,74,1.097,0.329,0,0,0
ALFA ROMEO,156 Sportwagon Range,1.8 Twin Spark 16v,M5,1747,Petrol,11.7,6.4,8.4,24.1,44.1,33.6,199,633,II,74,0.848,0.194,0,0,0
ALFA ROMEO,156 Sportwagon Range,2.0 Twin Spark 16v,M5,1970,Petrol,12.2,6.8,8.8,23.2,41.5,32.1,209,663,II,73.5,1.444,0.412,0,0,0
ALFA ROMEO,156 Sportwagon Range,2.0 Selespeed,SAT5,1970,Petrol,12.2,6.8,8.8,23.2,41.5,32.1,209,663,II,73.5,1.296,0.376,0,0,0
ALFA ROMEO,156 Sportwagon Range,2.5 V6,M6,2492,Petrol,17.2,8.6,11.7,16.4,32.8,24.1,280,883,II,74,1.518,0.312,0,0,0
ALFA ROMEO,156 Sportwagon Range,2.5 V6 Q-System,A4,2492,Petrol,17.7,8.7,12.0,16.0,32.5,23.5,287,905,II,71,1.267,0.349,0,0,0
ALFA ROMEO,156 Sportwagon Range,2.4 JTD,M5,2387,Diesel,9.0,5.6,6.8,31.4,50.4,41.5,180,526,II,74,0.894,0.648,0,0,0.056
ALFA ROMEO,166 Range,2.0 Twin Spark 16v,M5,1970,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,230,731,II,73.5,1.171,0.288,0,0,0
ALFA ROMEO,166 Range,2.5 V6 24v,M5,2492,Petrol,16.3,8.6,11.4,17.3,32.8,24.8,271,858,II,73,1.17,0.293,0,0,0
ALFA ROMEO,166 Range,2.5 V6 24v Sportronic,A4,2492,Petrol,17.5,9.1,12.2,16.1,31.0,23.2,289,917,II,72,1.177,0.271,0,0,0
ALFA ROMEO,166 Range,3.0 V6 24v Super,M6,2959,Petrol,18.3,9.1,12.5,15.4,31.0,22.6,296,941,II,74,1.214,0.288,0,0,0
ALFA ROMEO,166 Range,3.0 V6 24v Sportronic,A4,2959,Petrol,19.4,9.3,13.0,14.6,30.4,21.7,308,980,II,72,1.22,0.268,0,0,0
ASTON MARTIN LAGONDA,Aston Martin,DB7 Vantage (Coupé & Convertible),A5,5935,Petrol,31.7,11.9,19.1,8.9,23.8,14.8,460,1438,II,74,0.148,0.122,0,0,0
ASTON MARTIN LAGONDA,Aston Martin,DB7 Vantage (Coupé & Convertible),M6,5935,Petrol,29.2,12.6,18.8,9.7,22.3,15.1,450,1409,II,75,0.724,0.109,0,0,0
ASTON MARTIN LAGONDA,Aston Martin,"Vantage Petrol, Supercharged",M6,5340,Petrol,34.2,14.1,21.5,8.4,20.0,13.1,511,1624,II,74.9,0.96,0.336,0,0,0
ASTON MARTIN LAGONDA,Aston Martin,V8 Coupé Petrol,A4,5340,Petrol,31.2,14.0,20.2,9.0,20.2,14.0,483,1520,II,73.9,1.608,0.3,0,0,0
ASTON MARTIN LAGONDA,Aston Martin,V8 Volante (LWB) Petrol,A4,5340,Petrol,34.2,13.5,21.1,8.4,20.9,13.3,503,1600,II,73.9,1.459,0.261,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.6 101bhp,M5,1595,Petrol,10.7,6.1,7.8,26.4,46.3,36.2,187,588,II,71,0.68,0.172,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.6 101bhp,A4,1595,Petrol,11.5,6.7,8.5,24.6,42.2,33.2,204,641,II,70,0.722,0.214,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.8 125bhp,M5,1781,Petrol,11.8,6.4,8.4,23.9,44.1,33.6,202,633,II,72,0.656,0.14,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.8 125bhp,A4,1781,Petrol,13.4,7.0,9.3,21.1,40.4,30.4,223,700,II,71,0.665,0.081,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.8 T 150bhp,M5,1781,Petrol,10.8,6.4,8.0,26.2,44.1,35.3,192,603,II,71,0.124,0.09,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.8 T 150bhp,A4,1781,Petrol,13.4,6.9,9.3,21.1,40.9,30.4,223,700,II,70,0.203,0.065,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.8 T Quattro 180bhp,QM5,1781,Petrol,13.3,7.5,9.6,21.2,37.7,29.4,230,724,II,74,0.782,0.197,0,0,0
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.9 TDI 90bhp,M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,409,II,73,0.482,0.507,0,0,0.066
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.9 TDI 90bhp,A4,1896,Diesel,9.0,5.0,6.4,31.4,56.5,44.1,173,495,II,73,0.191,0.62,0,0,0.078
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.9 TDI 110bhp,M5,1781,Diesel,6.7,4.2,5.1,42.2,67.3,55.4,138,394,II,71,0.447,0.62,0,0,0.064
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",1.9 TDI 110bhp,A4,1781,Diesel,9.0,5.0,6.4,31.4,56.5,44.1,173,495,II,71,0.245,0.722,0,0,0.081
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.6 101bhp,M5,1595,Petrol,11.7,6.1,8.2,24.1,46.3,34.4,197,618,II,74,0.521,0.14,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.6 101bhp,A4,1595,Petrol,12.0,6.9,8.8,23.5,40.9,32.1,211,663,II,72,0.52,0.203,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.8 125bhp,M5,1781,Petrol,12.2,6.6,8.6,23.2,42.8,32.8,206,649,II,73,0.622,0.23,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.8 125bhp,A4,1781,Petrol,12.4,7.1,8.9,22.8,39.8,31.7,214,671,II,69,0.619,0.228,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.8 T 150bhp,M5,1781,Petrol,11.2,6.6,8.2,25.2,42.8,34.4,197,618,II,72,0.444,0.223,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.8 T 150 bhp,A5,1781,Petrol,13.5,7.1,9.5,20.9,39.8,29.7,228,716,II,70,0.421,0.142,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.8 T Quattro 180bhp,QM5,1781,Petrol,12.3,7.3,9.2,23.0,38.7,30.7,221,693,II,72,0.83,0.24,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.4 V6 165 bhp,M5,2393,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,230,724,II,73,0.892,0.3,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.4 V6 165 bhp,A5,2393,Petrol,15.0,7.6,10.1,18.8,37.2,28.0,242,760,II,73,0.917,0.403,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.8 V6 Quattro 193bhp,QM5,2771,Petrol,15.0,8.1,10.6,18.8,34.9,26.6,254,800,II,73,0.518,0.276,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.8 V6 Quattro 193bhp,QA5,2771,Petrol,16.2,8.0,11.0,17.4,35.3,25.7,264,828,II,74,0.656,0.424,0,0,0
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.9 TDI 90bhp,M5,1896,Diesel,7.1,4.5,5.5,39.8,62.8,51.4,149,425,II,73,0.432,0.493,0,0,0.058
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",1.9 TDI 90bhp,A4,1896,Diesel,8.9,5.1,6.5,31.7,55.4,43.5,176,502,II,70,0.135,0.734,0,0,0.088
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.5 V6 TDI 150bhp,M6,2496,Diesel,9.8,5.3,6.9,28.8,53.3,40.9,186,534,II,73,0.332,0.523,0,0,0.042
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.5 V6 TDI 150bhp,A5,2496,Diesel,11.1,6.1,7.9,25.4,46.3,35.8,213,610,II,73,0.418,0.63,0,0,0.055
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.5 V6 TDI Quattro 150bhp,QM6,2496,Diesel,11.2,6.0,7.9,25.2,47.1,35.8,213,610,II,73,0.069,0.52,0,0,0.052
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",2.5 V6 TDI Quattro 150bhp,QA5,2496,Diesel,12.2,6.7,8.7,23.2,42.2,32.5,235,671,II,72,0.169,0.623,0,0,0.065
AUDI,Audi Cabriolet & Convertible,1.8 125bhp,FM5,1781,Petrol,12.7,7.0,9.1,22.2,40.4,31.0,218,686,II,72,1.053,0.219,0,0,0
AUDI,Audi Cabriolet & Convertible,2.6 V6 150bhp,FM5,2598,Petrol,14.9,8.0,10.5,19.0,35.3,26.9,250,791,II,72,0.431,0.19,0,0,0
AUDI,Audi Cabriolet & Convertible,2.6 V6 150bhp,FA4,2598,Petrol,16.3,8.5,11.3,17.3,33.2,25.0,270,851,II,73,0.525,0.284,0,0,0
AUDI,Audi Cabriolet & Convertible,2.8 V6 174bhp,FM5,2771,Petrol,14.9,8.7,10.9,19.0,32.5,25.9,256,821,II,73,0.446,0.157,0,0,0
AUDI,Audi Cabriolet & Convertible,2.8 V6 174bhp,FA4,2771,Petrol,16.1,8.8,11.4,17.5,32.1,24.8,267,858,II,74,0.472,0.337,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",1.8 T 150bhp,M5,1781,Petrol,11.5,6.8,8.6,24.6,41.5,32.8,206,649,II,72,0.444,0.223,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",1.8 T 150bhp,A5,1781,Petrol,14.0,7.3,9.8,20.2,38.7,28.8,235,739,II,72,0.421,0.142,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",1.8 T Quattro 150 bhp,QM5,1781,Petrol,12.8,7.6,9.6,22.1,37.2,29.4,230,724,II,74,0.186,0.137,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",1.9 TDI 110bhp,M5,1896,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,159,456,II,72,0.532,0.841,0,0,0.054
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",1.9 TDI 110bhp,A4,1896,Diesel,9.7,5.4,6.9,29.1,52.3,40.9,186,534,II,72,0.177,0.808,0,0,0.056
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.4 V6 165bhp,M5,2393,Petrol,14.2,7.7,10.1,19.9,36.7,28.0,242,760,II,72,0.852,0.277,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.4 V6 165bhp,A5,2393,Petrol,15.9,7.8,10.9,17.8,36.2,25.9,262,821,II,72,0.967,0.354,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.4 V6 Quattro 165 bhp,M5,2393,Petrol,15.3,8.4,11.0,18.5,33.6,25.7,264,828,II,73,1.219,0.338,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.5 V6 TDI 150bhp,M6,2496,Diesel,10.0,5.4,7.1,28.2,52.3,39.8,192,548,II,73,0.386,0.715,0,0,0.05
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.5 V6 TDI 150bhp,A5,2496,Diesel,12.2,6.1,8.3,23.2,46.3,34.0,224,642,II,73,0.492,0.728,0,0,0.069
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.7 V6 Quattro 230bhp,QM,2671,Petrol,16.6,9.1,11.8,17.0,31.0,23.9,283,890,II,73,0.632,0.747,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.7 V6 Quattro 230bhp,QA,2671,Petrol,18.3,9.0,12.4,15.4,31.4,22.8,298,933,II,73,0.747,0.152,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.8 V6 Quattro 194bhp,QM5,2771,Petrol,15.7,8.4,11.1,18.0,33.6,25.4,266,838,II,72,0.581,0.229,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",2.8 V6  Quattro 194bhp,QA5,2771,Petrol,16.9,8.7,11.7,16.7,32.5,24.1,281,883,II,72,0.802,0.437,0,0,0
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",4.2 V8 Quattro 300bhp,QA5,4172,Petrol,19.2,9.7,13.2,14.7,29.1,21.4,317,994,II,74,0.223,0.139,0,0,0
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",2.8 V6 193bhp,FA5,2771,Petrol,16.3,7.6,10.8,17.3,37.2,26.2,259,812,II,72,0.61,0.457,0,0,0
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",3.7 V8 Quattro 260bhp,QA5,3697,Petrol,18.4,9.0,12.4,15.4,31.4,22.8,298,933,II,73,0.753,0.22,0,0,0
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",4.2 V8 Quattro 310bhp,QA5,4172,Petrol,19.8,9.4,13.2,14.3,30.1,21.4,317,994,II,74,0.379,0.169,0,0,0
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",4.2 V8 LWB Quattro 310 bhp,QA5,4172,Petrol,19.8,9.4,13.2,14.3,30.1,21.4,317,994,II,74,0.379,0.169,0,0,0
AUDI,Audi 'S' Quattro Series,S3 1.8 T Quattro 210bhp,QM6,1781,Petrol,12.3,7.3,9.2,23.0,38.7,30.7,221,693,II,74,0.667,0.178,0,0,0
AUDI,Audi 'S' Quattro Series,S4 2.7 V6 Quattro 265bhp,QM6,2671,Petrol,16.0,8.9,11.5,17.7,31.7,24.6,276,865,II,75,0.698,0.148,0,0,0
AUDI,Audi 'S' Quattro Series,S6 4.2 V8 Quattro 340 bhp,QA5,4172,Petrol,22.0,10.4,14.6,12.8,27.2,19.3,350,1102,II,74,0.234,0.073,0,0,0
AUDI,Audi 'S' Quattro Series,S8 4.2 V8 Quattro 360bhp,QA5,4172,Petrol,22.0,9.8,14.2,12.8,28.8,19.9,341,1069,II,74,0.344,0.062,0,0,0
AUDI,Audi TT (Coupé & Roadster),1.8 20v T Coupé 180bhp Quattro,QM5,1781,Petrol,12.8,6.8,9.0,22.1,41.5,31.4,216,678,II,74,0.691,0.131,0,0,0
AUDI,Audi TT (Coupé & Roadster),1.8 20v T Coupé 225bhp Quattro,QM6,1781,Petrol,12.4,7.4,9.3,22.8,38.2,30.4,223,700,II,73,0.628,0.144,0,0,0
AUDI,Audi TT (Coupé & Roadster),1.8 20v T Roadster 180bhp Quattro,QM5,1781,Petrol,13.5,7.3,9.6,20.9,38.7,29.4,230,724,II,74,0.863,0.172,0,0,0
AUDI,Audi TT (Coupé & Roadster),1.8 20v T Roadster 225bhp Quattro,QM6,1781,Petrol,12.7,7.7,9.5,22.2,36.7,29.7,228,716,II,73,0.628,0.144,0,0,0
BMW,3 Series E36,Z3 Roadster 2.0,M5,1991,Petrol,12.6,7.2,9.2,22.4,39.2,30.7,220,693,II,74,0.491,0.092,0,0,0
BMW,3 Series E36,Z3 Roadster 2.0,A4,1991,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,237,747,II,73,0.379,0.063,0,0,0
BMW,3 Series E36,M Roadster,M5,3201,Petrol,16.6,7.9,11.1,17.0,35.8,25.4,268,838,II,75,0.535,0.124,0,0,0
BMW,3 Series E36,M Coupé,M5,3201,Petrol,16.6,7.9,11.1,17.0,35.8,25.4,268,838,II,75,0.535,0.124,0,0,0
BMW,3 Series E36,318ti Compact,M5,1895,Petrol,11.3,5.9,7.9,25.0,47.9,35.8,187,594,II,74,0.693,0.283,0,0,0
BMW,3 Series E36,318ti Compact,A4,1895,Petrol,12.8,6.5,8.8,22.1,43.5,32.1,209,663,II,71,0.744,0.368,0,0,0
BMW,3 Series E36,318tds Compact,M5,1665,Diesel,8.6,5.0,6.4,32.8,56.5,44.1,168,495,II,74,0.43,0.445,0,0,0.04
BMW,5 Series E39,520i Saloon,M5,1991,Petrol,12.6,6.9,9.0,22.4,40.9,31.4,215,678,II,74,0.313,0.23,0,0,0
BMW,5 Series E39,520i Saloon,A5,1991,Petrol,14.5,7.4,9.9,19.5,38.2,28.5,237,747,II,73,0.215,0.274,0,0,0
BMW,5 Series E39,520i Touring,M5,1991,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,229,724,II,74,0.313,0.23,0,0,0
BMW,5 Series E39,520i Touring,A5,1991,Petrol,15.3,7.8,10.5,18.5,36.2,26.9,250,791,II,73,0.215,0.274,0,0,0
CADILLAC,Seville STS Model Year 2000,4.6I V8,A4,4565,Petrol,20.6,10.4,14.2,13.7,27.1,19.8,330,1075,II,72,0.832,0.43,0,0,0
CHEVROLET,Blazer Model Year 2000,4.3I V6 LS,M5,4300,Petrol,19.9,11.2,14.3,14.1,25.2,19.7,334,1080,II,74,0.972,0.156,0,0,0
CHEVROLET,Blazer Model Year 2000,4.3I V6 LS,A4,4300,Petrol,19.1,10.5,13.7,14.7,26.8,20.6,319,1033,II,74,1.045,0.019,0,0,0
CHEVROLET,Blazer Model Year 2000,4.3l V6 LT,A4,4300,Petrol,19.5,12.2,14.8,14.4,23.1,19.0,345,1120,II,74,1.187,0.172,0,0,0
CHEVROLET,Camaro STS Model Year 2000,3.8I V6 A pack Coupé/ Convertible,A4,3800,Petrol,16.5,8.8,11.7,17.1,32.0,24.1,275,883,II,74,1.423,0.216,0,0,0
CHEVROLET,Camaro STS Model Year 2000,3.8I V6 B pack Coupé/ Convertible,A4,3800,Petrol,17.2,9.6,12.4,16.4,29.4,22.7,294,937,II,74,0.54,0.292,0,0,0
CHEVROLET,Camaro STS Model Year 2000,5.7 V8 C pack,A4,5700,Petrol,19.8,9.8,13.5,14.2,28.8,20.9,320,1018,II,75,0.578,0.305,0,0,0
CHEVROLET,Camaro STS Model Year 2000,5.7 V8 D pack,A4,5700,Petrol,17.1,9.6,12.4,16.5,29.4,22.7,294,937,II,72,0.62,0.256,0,0,0
CHEVROLET,Corvette Model Year 2000,5.7I V8 A pack Coupé/ Convertible,M6,5666,Petrol,19.3,8.9,12.8,14.6,31.7,22.0,299,967,II,75,1.003,0.278,0,0,0
CHEVROLET,Corvette Model Year 2000,5.7I V8 B pack Coupé/ Convertible,M6,5666,Petrol,19.8,9.2,13.1,14.2,30.6,21.5,306,990,II,74,0.545,0.148,0,0,0
CHRYSLER JEEP,Jeep Wrangler (00 Model Year),2.5L,M5,2464,Petrol,15.6,9.5,11.7,18.1,29.7,24.1,273,883,II,74,1.034,0.197,0,0,0
CHRYSLER JEEP,Jeep Cherokee (00 Model Year),2.5L Turbo Diesel,M5,2499,Diesel,11.7,7.3,9.0,24.1,38.7,31.4,255,695,II,75,0.55,0.65,0,0,0.063
CHRYSLER JEEP,Jeep Cherokee (00 Model Year),2.5L,M5,2464,Petrol,15.7,9.4,11.7,18.0,30.1,24.1,279,883,II,75,1.31,0.19,0,0,0
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),2.0L Short Wheel Base,M5,1995,Petrol,13.2,7.7,9.7,21.4,36.7,29.1,229,731,II,74,0.8,0.25,0,0,0
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),2.5Td Short Wheel Base,M5,2499,Diesel,11.2,7.2,8.6,25.2,39.2,32.8,228,665,II,74,0.54,0.6,0,0,0.07
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),2.5Td Long Wheel Base,M5,2499,Diesel,11.2,7.2,8.6,25.2,39.2,32.8,228,665,II,74,0.54,0.6,0,0,0.07
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),3.3L Short Wheel Base,A4,3301,Petrol,17.1,9.4,12.3,16.5,30.1,23.0,287,925,II,71,0.67,0.16,0,0,0
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),3.3L Long Wheel Base,A4,3301,Petrol,17.1,9.4,12.3,16.5,30.1,23.0,287,925,II,71,0.67,0.16,0,0,0
CHRYSLER JEEP,Chrysler Viper (99 Model Year),8.0L V10 GTS Coupé & RT/10 Roadster,M6,7990,Petrol,33.1,12.7,20.2,8.5,22.2,14.0,483,1520,II,74.6,0.96,0.18,0,0,0
CITROEN,Saxo,Saxo 1.0i,M5,954,Petrol,8.3,5.1,6.2,34.0,55.4,45.6,149,467,II,72.4,0.696,0.35,0,0,0
CITROEN,Saxo,Saxo 1.1i,M5,1124,Petrol,8.6,5.3,6.5,32.8,53.3,43.5,155,489,II,73.1,0.391,0.168,0,0,0
CITROEN,Saxo,Saxo 1.4i,M5,1360,Petrol,8.8,5.2,6.5,32.1,54.3,43.5,160,489,II,73.4,1.019,0.287,0,0,0
CITROEN,Saxo,Saxo 1.4i,A3,1360,Petrol,10.5,6.4,7.9,26.9,44.1,35.8,195,594,II,71.3,1.026,0.346,0,0,0
CITROEN,Saxo,Saxo 1.6i VTR,M5,1587,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,178,550,II,72.3,0.59,0.208,0,0,0
CITROEN,Saxo,Saxo 1.6i VTS 16v,M5,1587,Petrol,11.4,6.3,8.1,24.8,44.8,34.9,194,610,II,73.4,1.224,0.389,0,0,0
CITROEN,Saxo,Saxo 1.5D,M5,1527,Diesel,6.9,4.3,5.3,40.9,65.7,53.3,139,409,II,73.5,0.397,0.57,0,0,0.048
CITROEN,Xsara,Xsara 1.4i,M5,1360,Petrol,9.1,5.6,6.9,31.0,50.4,40.9,170,520,II,71.5,0.684,0.346,0,0,0
CITROEN,Xsara,Xsara 1.4i Estate,M5,1360,Petrol,9.1,5.6,6.9,31.0,50.4,40.9,170,520,II,71.5,0.684,0.346,0,0,0
CITROEN,Xsara,Xsara 1.6i,M5,1587,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,177,550,II,73.9,0.706,0.145,0,0,0
CITROEN,Xsara,Xsara 1.6i Estate,M5,1587,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,177,550,II,73.9,0.706,0.145,0,0,0
CITROEN,Xsara,Xsara 1.6i VTR,M5,1587,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,177,550,II,73.9,0.706,0.145,0,0,0
CITROEN,Xsara,Xsara 1.6i,A4,1587,Petrol,10.8,6.0,7.8,26.2,47.1,36.2,185,588,II,73.8,1.703,0.344,0,0,0
CITROEN,Xsara,Xsara 1.6i Estate,A4,1587,Petrol,10.8,6.0,7.8,26.2,47.1,36.2,185,588,II,73.8,1.703,0.344,0,0,0
CITROEN,Xsara,Xsara 1.8i 16v,M5,1761,Petrol,12.0,6.3,8.3,23.5,44.8,34.0,198,626,II,71.1,0.482,0.142,0,0,0
CITROEN,Xsara,Xsara 1.8i 16v Estate,M5,1761,Petrol,12.1,6.4,8.4,23.3,44.1,33.6,198,633,II,71.1,0.482,0.142,0,0,0
CITROEN,Xsara,Xsara 1.8i 16v VTR,M5,1761,Petrol,12.1,6.5,8.5,23.3,43.5,33.2,198,641,II,71.1,0.482,0.142,0,0,0
CITROEN,Xsara,Xsara 2.0i 16v VTS,M5,1998,Petrol,13.6,7.1,9.4,20.8,39.8,30.1,224,707,II,73.7,0.708,0.281,0,0,0
CITROEN,Xsara,Xsara 1.9D,M5,1868,Diesel,8.3,5.0,6.2,34.0,56.5,45.6,164,479,II,73.2,0.251,0.572,0,0,0.044
CITROEN,Xsara,Xsara 1.9D Estate,M5,1868,Diesel,8.3,5.0,6.2,34.0,56.5,45.6,164,479,II,73.2,0.251,0.572,0,0,0.044
CITROEN,Xsara,Xsara 2.0 HDi 90 hp Estate,M5,1997,Diesel,6.9,4.3,5.2,40.9,65.7,54.3,141,402,II,71.3,0.584,0.488,0,0,0.053
CITROEN,Xsara,Xsara 2.0 HDi 90 hp,M5,1997,Diesel,6.9,4.3,5.2,40.9,65.7,54.3,141,402,II,71.3,0.584,0.488,0,0,0.053
CITROEN,Xantia,Xantia 1.8i 16v,M5,1761,Petrol,12.2,6.7,8.7,23.2,42.2,32.5,209,655,II,73.7,0.512,0.179,0,0,0
CITROEN,Xantia,Xantia 1.8i 16v,A4,1761,Petrol,12.9,6.6,8.9,21.9,42.8,31.7,217,671,II,73,0.625,0.248,0,0,0
